"","dist","Age","stock","RRpas","MGpas","MGps","MGpsa","ob.ps","RRps","m.ps","difM","dif","h","RRas","CMG","CMG2","CRR","year"
"726",324,"1.1","Wood",0,0.0104957670244081,0.0159388275272871,0.000167290220368628,0,0,0,0,0.0104957670244081,11694028,0,1956.29652111691,0,0,2020
"727",324,"1.2","Alagnak",0.292833005187295,0.181217936304715,0.136448731496683,0.024726957533225,0.1441733702,0.1430870287,0.140954487141211,0.00321888305878948,0.111615068882581,11694028,489986.7924,289157.733748344,298706.185219489,489986.843614463,2020
"728",324,"1.2","Egegik",0.0653375078094086,0.093418125745156,0.0940935218755182,0.00879004045837175,0.1201292602,0.1087089372,0.0972006406640458,0.0229286195359542,0.0280806179357474,11694028,83059.99466,102790.979241332,106185.302001558,83060.0033405022,2020
"729",324,"1.2","Igushik",0,0.22630777725568,0.00770879696539062,0.00174456070655288,0,0,0,0,0.22630777725568,11694028,0,20400.9417501292,0,0,2020
"730",324,"1.2","Kuskokwim",0,0.177156463881529,0.000571033359824647,0.000101162250784923,0,0,0,0,0.177156463881529,11694028,0,1182.99419322191,0,0,2020
"731",324,"1.2","Kvichak",0.183229125365623,0.196491978223206,0.357133285567037,0.0701738257704203,0.3675844763,0.3720664015,0.368926398625999,0.00134192232599911,0.0132628528575833,11694028,797221.5802,820614.683426417,847712.694534865,797221.663947211,2020
"732",324,"1.2","Naknek",0.177806770937025,0.135387524547756,0.377212536793654,0.0510698715848721,0.3656247841,0.3728211257,0.389668698886197,0.0240439147861968,0.0424192463892693,11694028,775198.4439,597212.508269899,616933.421763221,775198.525224926,2020
"733",324,"1.2","North Peninsula",0,0.161013431048139,0.00123008282301341,0.00019805985580677,0,0,0,0,0.161013431048139,11694028,0,2316.11749948033,0,0,2020
"734",324,"1.2","Nushagak",0,0.382237336385358,0.00595025999195986,0.0022744115301271,0,0,0,0,0.382237336385358,11694028,0,26597.0321168292,0,0,2020
"735",324,"1.2","Togiak",0,0.177193003609476,0.000567031318534246,0.000100473982471725,0,0,0,0,0.177193003609476,11694028,0,1174.94556429586,0,0,2020
"736",324,"1.2","Ugashik",0.456720585045785,0.251948393829872,0.00314589228109813,0.000792602507384466,0.002488109253,0.00331650692,0.00324977468254777,0.000761665429547774,0.204772191215913,11694028,17713.14093,9268.71591422415,9574.78375809453,17713.1427856769,2020
"737",324,"1.2","Wood",0,0.46544790097814,0.0159388275272871,0.00741869381662838,0,0,0,0,0.46544790097814,11694028,0,86754.4132150792,0,0,2020
"738",324,"1.3","Alagnak",0.704483571884787,0.806986317098034,0.136448731496683,0.110112259303207,0.1441733702,0.1430870287,0.140954487141211,0.00321888305878948,0.102502745213247,11694028,1178786.679,1287655.84343496,1330176.30164022,1178786.80220929,2020
"739",324,"1.3","Egegik",0.883475316975832,0.817762989770706,0.0940935218755182,0.0769461997669791,0.1201292602,0.1087089372,0.0972006406640458,0.0229286195359542,0.0657123272051254,11694028,1123113.776,899811.014568647,929524.215368901,1123113.8933753,2020
"740",324,"1.3","Igushik",0,0.749030975550873,0.00770879696539062,0.00577412771131015,0,0,0,0,0.749030975550873,11694028,0,67522.8111316368,0,0,2020
"741",324,"1.3","Kuskokwim",0,0.271198437966947,0.000571033359824647,0.000154863355211462,0,0,0,0,0.271198437966947,11694028,0,1810.97641201678,0,0,2020
"742",324,"1.3","Kvichak",0.80698164008144,0.785253648894163,0.357133285567037,0.280440215633077,0.3675844763,0.3720664015,0.368926398625999,0.00134192232599911,0.0217279911872774,11694028,3511140.366,3279475.73393924,3387769.2749433,3511140.73484126,2020
"743",324,"1.3","Naknek",0.788238267805597,0.830292336797161,0.377212536793654,0.313196678643588,0.3656247841,0.3728211257,0.389668698886197,0.0240439147861968,0.0420540689915642,11694028,3436545.613,3662530.72956512,3783473.3600094,3436545.97352293,2020
"744",324,"1.3","North Peninsula",0,0.355734307515352,0.00123008282301341,0.000437582661231205,0,0,0,0,0.355734307515352,11694028,0,5117.10389275222,0,0,2020
"745",324,"1.3","Nushagak",0,0.561370517791365,0.00595025999195986,0.00334030053267975,0,0,0,0,0.561370517791365,11694028,0,39061.567957572,0,0,2020
"746",324,"1.3","Togiak",0,0.396994508426926,0.000567031318534246,0.000225108319564175,0,0,0,0,0.396994508426926,11694028,0,2632.42299201641,0,0,2020
"747",324,"1.3","Ugashik",0.485199444500027,0.445627227086786,0.00314589228109813,0.00140189525393948,0.002488109253,0.00331650692,0.00324977468254777,0.000761665429547774,0.0395722174132401,11694028,18817.64567,16393.8023526354,16935.1519619387,18817.6476413878,2020
"748",324,"1.3","Wood",0,0.502766885562088,0.0159388275272871,0.00801351467540541,0,0,0,0,0.502766885562088,11694028,0,93710.2649926018,0,0,2020
"749",324,"1.4","Alagnak",1.13884243131349e-15,0.000382228229834966,0.136448731496683,5.21545571032037e-05,0.1441733702,0.1430870287,0.140954487141211,0.00321888305878948,0.000382228229833827,11694028,1.905583524e-09,609.896851092463,630.036621900491,1.90558372317565e-09,2020
"750",324,"1.4","Egegik",2.69027231974686e-16,0.000119958019187951,0.0940935218755182,1.12872725026053e-05,0.1201292602,0.1087089372,0.0972006406640458,0.0229286195359542,0.000119958019187682,11694028,3.419995834e-10,131.993680689097,136.352323420937,3.41999619141974e-10,2020
"751",324,"1.4","Igushik",0,0.00439393927461354,0.00770879696539062,3.38719857462515e-05,0,0,0,0,0.00439393927461354,11694028,0,396.099949732266,0,0,2020
"752",324,"1.4","Kuskokwim",0,0.127757200825571,0.000571033359824647,7.29536236292178e-05,0,0,0,0,0.127757200825571,11694028,0,853.121717421535,0,0,2020
"753",324,"1.4","Kvichak",0.00155067606478624,0.00040523044968905,0.357133285567037,0.000144721281909258,0.3675844763,0.3720664015,0.368926398625999,0.00134192232599911,0.00114544561509719,11694028,6746.92094,1692.37472284276,1748.25964662668,6746.92164875629,2020
"754",324,"1.4","Naknek",5.12172596204368e-16,0.000174948434353008,0.377212536793654,6.5992742730376e-05,0.3656247841,0.3728211257,0.389668698886197,0.0240439147861968,0.000174948434352496,11694028,2.232959957e-09,771.720981285814,797.204444043497,2.23296019125654e-09,2020
"755",324,"1.4","North Peninsula",0,0.121990279325909,0.00123008282301341,0.000150058147173409,0,0,0,0,0.121990279325909,11694028,0,1754.78417467396,0,0,2020
"756",324,"1.4","Nushagak",0,0.00893344378821962,0.00595025999195986,5.31563131634656e-05,0,0,0,0,0.00893344378821962,11694028,0,621.611414510335,0,0,2020
"757",324,"1.4","Togiak",0,0.101502417659645,0.000567031318534246,5.7555049719962e-05,0,0,0,0,0.101502417659645,11694028,0,673.050362966628,0,0,2020
"758",324,"1.4","Ugashik",0.000373750409204046,0.0336504408015232,0.00314589228109813,0.000105860661973061,0.002488109253,0.00331650692,0.00324977468254777,0.000761665429547774,0.0332766903923192,11694028,14.49528199,1237.93754521152,1278.81622558272,14.4952835085652,2020
"759",324,"1.4","Wood",0,0.00486760824666743,0.0159388275272871,7.75839683140324e-05,0,0,0,0,0.00486760824666743,11694028,0,907.269097815408,0,0,2020
"760",324,"2.1","Alagnak",2.13763442246911e-17,0.000136718936422031,0.136448731496683,1.86551254463618e-05,0.1441733702,0.1430870287,0.140954487141211,0.00321888305878948,0.00013671893642201,11694028,3.576825752e-11,218.153559313267,225.357339227289,3.57682612585744e-11,2020
"761",324,"2.1","Egegik",0.00014712994996818,0.00153796146374282,0.0940935218755182,0.000144712210632389,0.1201292602,0.1087089372,0.0972006406640458,0.0229286195359542,0.00139083151377464,11694028,187.038246,1692.26864307705,1748.15006393721,187.038265547147,2020
"762",324,"2.1","Igushik",0,0.00216580642894113,0.00770879696539062,1.66957620270449e-05,0,0,0,0,0.00216580642894113,11694028,0,195.240708625599,0,0,2020
"763",324,"2.1","Kuskokwim",0,0.0806715926823899,0.000571033359824647,4.60661706118305e-05,0,0,0,0,0.0806715926823899,11694028,0,538.699088987523,0,0,2020
"764",324,"2.1","Kvichak",1.02053599293793e-17,0.000173543706313348,0.357133285567037,6.19782340251671e-05,0.3675844763,0.3720664015,0.368926398625999,0.00134192232599911,0.000173543706313338,11694028,4.44030563e-11,724.775204080856,748.708442088865,4.44030609644901e-11,2020
"765",324,"2.1","Naknek",1.01608839455708e-17,8.07504853604014e-05,0.377212536793654,3.04600954301158e-05,0.3656247841,0.3728211257,0.389668698886197,0.0240439147861968,8.07504853603913e-05,11694028,4.42992209e-11,356.201208842446,367.963543235188,4.4299225547366e-11,2020
"766",324,"2.1","North Peninsula",0,0.0683084709590094,0.00123008282301341,8.40250767929878e-05,0,0,0,0,0.0683084709590094,11694028,0,982.59160071935,0,0,2020
"767",324,"2.1","Nushagak",0,0.00653637502781742,0.00595025999195986,3.88931308204676e-05,0,0,0,0,0.00653637502781742,11694028,0,454.817360822211,0,0,2020
"768",324,"2.1","Togiak",0,0.0644112163633255,0.000567031318534246,3.6523176942891e-05,0,0,0,0,0.0644112163633255,11694028,0,427.103053819122,0,0,2020
"769",324,"2.1","Ugashik",2.05257394825421e-05,0.0223759288946105,0.00314589228109813,7.03922619919558e-05,0.002488109253,0.00331650692,0.00324977468254777,0.000761665429547774,0.022355403155128,11694028,0.7960563374,823.169082717267,850.351444181317,0.79605642079703,2020
"770",324,"2.1","Wood",0,0.00193305848400691,0.0159388275272871,3.08106857767452e-05,0,0,0,0,0.00193305848400691,11694028,0,360.30102217246,0,0,2020
"771",324,"2.2","Alagnak",0.00265358762511697,0.00705764290254304,0.136448731496683,0.000963006421408566,0.1441733702,0.1430870287,0.140954487141211,0.00321888305878948,0.00440405527742607,11694028,4440.151437,11261.4240561316,11633.2943142847,4440.15190109408,2020
"772",324,"2.2","Egegik",0.0365689344849843,0.0713781647700757,0.0940935218755182,0.00671622290822746,0.1201292602,0.1087089372,0.0972006406640458,0.0229286195359542,0.0348092302850914,11694028,46488.08326,78539.6987430534,81133.2053814028,46488.0881184148,2020
"773",324,"2.2","Igushik",0,0.00943229331636446,0.00770879696539062,7.27116340938646e-05,0,0,0,0,0.00943229331636446,11694028,0,850.291885019407,0,0,2020
"774",324,"2.2","Kuskokwim",0,0.115533694792182,0.000571033359824647,6.59735939101349e-05,0,0,0,0,0.115533694792182,11694028,0,771.497054445747,0,0,2020
"775",324,"2.2","Kvichak",0.00823624815427624,0.0151054984512957,0.357133285567037,0.00539467629203901,0.3675844763,0.3720664015,0.368926398625999,0.00134192232599911,0.00686925029701942,11694028,35835.54064,63085.4956100403,65168.6797101407,35835.5444044824,2020
"776",324,"2.2","Naknek",0.0200151884419834,0.0203771272414589,0.377212536793654,0.00768650785931778,0.3656247841,0.3728211257,0.389668698886197,0.0240439147861968,0.000361938799475544,11694028,87261.82278,89886.2381290822,92854.425670095,87261.8319345092,2020
"777",324,"2.2","North Peninsula",0,0.10380812547838,0.00123008282301341,0.000127692592040176,0,0,0,0,0.10380812547838,11694028,0,1493.2407467104,0,0,2020
"778",324,"2.2","Nushagak",0,0.0262732047665017,0.00595025999195986,0.000156332399182684,0,0,0,0,0.0262732047665017,11694028,0,1828.15545334949,0,0,2020
"779",324,"2.2","Togiak",0,0.0893808179108617,0.000567031318534246,5.06817230316652e-05,0,0,0,0,0.0893808179108617,11694028,0,592.673488220538,0,0,2020
"780",324,"2.2","Ugashik",0.0485742193537714,0.105421250263539,0.00314589228109813,0.000331643897467781,0.002488109253,0.00331650692,0.00324977468254777,0.000761665429547774,0.0568470309097676,11694028,1883.869528,3878.25302301737,4006.31914908312,1883.8697253593,2020
"781",324,"2.2","Wood",0,0.00800519621921751,0.0159388275272871,0.000127593441860199,0,0,0,0,0.00800519621921751,11694028,0,1492.08128172954,0,0,2020
"782",324,"2.3","Alagnak",1.36275168343542e-15,0.00398419132371044,0.136448731496683,0.00054363785216038,0.1441733702,0.1430870287,0.140954487141211,0.00321888305878948,0.00398419132370908,11694028,2.280242713e-09,6357.31626502335,6567.24502970279,2.28024295133582e-09,2020
"783",324,"2.3","Egegik",0.0142602330750717,0.0153771740721676,0.0940935218755182,0.00144689246494315,0.1201292602,0.1087089372,0.0972006406640458,0.0229286195359542,0.0011169409970959,11694028,18128.25317,16920.0009980343,17478.7265293461,18128.2550645624,2020
"784",324,"2.3","Igushik",0,0.00542949801645385,0.00770879696539062,4.18548978328339e-05,0,0,0,0,0.00542949801645385,11694028,0,489.452347194298,0,0,2020
"785",324,"2.3","Kuskokwim",0,0.126082144002973,0.000571033359824647,7.19971103039128e-05,0,0,0,0,0.126082144002973,11694028,0,841.936223813045,0,0,2020
"786",324,"2.3","Kvichak",6.06803326559741e-16,0.00230157836369464,0.357133285567037,0.000821970243016272,0.3675844763,0.3720664015,0.368926398625999,0.00134192232599911,0.00230157836369403,11694028,2.64017364e-09,9612.14303699909,9929.55139448182,2.64017391734721e-09,2020
"787",324,"2.3","Naknek",0.0138200030168746,0.0130277312580554,0.377212536793654,0.00491422355651705,0.3656247841,0.3728211257,0.389668698886197,0.0240439147861968,0.000792271758819168,11694028,60252.17587,57467.06786817,59364.722485998,60252.1821909669,2020
"788",324,"2.3","North Peninsula",0,0.106633994926549,0.00123008282301341,0.000131168645508447,0,0,0,0,0.106633994926549,11694028,0,1533.88981329786,0,0,2020
"789",324,"2.3","Nushagak",0,0.008987957748594,0.00595025999195986,5.34806854008845e-05,0,0,0,0,0.008987957748594,11694028,0,625.404632537135,0,0,2020
"790",324,"2.3","Togiak",0,0.0951117291959417,0.000567031318534246,5.39313292140469e-05,0,0,0,0,0.0951117291959417,11694028,0,630.674473906283,0,0,2020
"791",324,"2.3","Ugashik",0.0087494705503846,0.11995667834158,0.00314589228109813,0.000377370788460947,0.002488109253,0.00331650692,0.00324977468254777,0.000761665429547774,0.111207207791195,11694028,339.3335225,4412.98456664439,4558.7083846841,339.333558049504,2020
"792",324,"2.3","Wood",0,0.00648358348547153,0.0159388275272871,0.000103340718933698,0,0,0,0,0.00648358348547153,11694028,0,1208.46926075079,0,0,2020
"793",324,"3.2","Alagnak",7.91198969718899e-16,1.79529315973117e-127,0.136448731496683,2.4496547430999e-128,0.1441733702,0.1430870287,0.140954487141211,0.00321888305878948,7.91198969718899e-16,11694028,1.323884393e-09,2.8646331156143e-121,2.95922788896691e-121,1.32388453137522e-09,2020
"794",324,"3.2","Egegik",5.18295715319885e-05,1.04989369041925e-54,0.0940935218755182,9.87881949264319e-56,0.1201292602,0.1087089372,0.0972006406640458,0.0229286195359542,5.18295715319885e-05,11694028,65.8880952,1.15523191753915e-48,1.19337952562679e-48,65.8881020858872,2020
"795",324,"3.2","Igushik",0,9.6286761097991e-22,0.00770879696539062,7.42255091759485e-24,0,0,0,0,9.6286761097991e-22,11694028,0,8.67995182617798e-17,0,0,2020
"796",324,"3.2","Kuskokwim",0,1.56038358652105e-233,0.000571033359824647,8.91031082026347e-237,0,0,0,0,1.56038358652105e-233,11694028,0,1.04197424220864e-229,0,0,2020
"797",324,"3.2","Kvichak",3.64110952800634e-16,2.14233708305951e-152,0.357133285567037,7.65099881265144e-153,0.3675844763,0.3720664015,0.368926398625999,0.00134192232599911,3.64110952800634e-16,11694028,1.584230174e-09,8.94709943431127e-146,9.24254698692759e-146,1.58423034042156e-09,2020
"798",324,"3.2","Naknek",3.62683229015475e-16,3.61566465123845e-192,0.377212536793654,1.3638740352888e-192,0.3656247841,0.3728211257,0.389668698886197,0.0240439147861968,3.62683229015475e-16,11694028,1.58121917e-09,1.59491811571402e-185,1.64758486624817e-185,1.58121933588337e-09,2020
"799",324,"3.2","North Peninsula",0,2.24008939077862e-96,0.00123008282301341,2.75549548161135e-99,0,0,0,0,2.24008939077862e-96,11694028,0,3.22228413158367e-92,0,0,2020
"800",324,"3.2","Nushagak",0,9.06933072072687e-14,0.00595025999195986,5.39648757413936e-16,0,0,0,0,9.06933072072687e-14,11694028,0,6.31066767936377e-09,0,0,2020
"801",324,"3.2","Togiak",0,2.50441192786128e-61,0.000567031318534246,1.42007999760807e-64,0,0,0,0,2.50441192786128e-61,11694028,0,1.66064552542688e-57,0,0,2020
"802",324,"3.2","Ugashik",7.18010339028841e-16,2.22507385849697e-308,0.00314589228109813,6.9998426763188e-311,0.002488109253,0.00331650692,0.00324977468254777,0.000761665429547774,7.18010339028841e-16,11694028,2.784682526e-11,8.18563562524669e-304,8.45593842335958e-304,2.78468281773093e-11,2020
"803",324,"3.2","Wood",0,9.12125535710029e-49,0.0159388275272871,1.45382115969165e-50,0,0,0,0,9.12125535710029e-49,11694028,0,1.70010253484266e-43,0,0,2020
"804",325,"1.1","Alagnak",0,0.00191181145323185,0.000833270568996483,1.5930562174485e-06,0,0,0,0,0.00191181145323185,8407488,0,13.3936010315236,0,0,2020
"805",325,"1.1","Egegik",0,0.0176516579468409,0.000467537505103096,8.25281211739925e-06,0,0,0,0,0.0176516579468409,8407488,0,69.3854188432888,0,0,2020
"806",325,"1.1","Igushik",0.000559883310444145,0.000923915492499286,0.0635952044605382,5.8756594649751e-05,0.06809954283,0.06810094466,0.0649319600980442,0.0031675827319558,0.000364032182055141,8407488,320.5655915,493.995364438646,504.37902613007,320.565598485727,2020
"807",325,"1.1","Kuskokwim",0,0.115376877463029,0.000718606320116062,8.29105533401891e-05,0,0,0,0,0.115376877463029,8407488,0,697.069482281,0,0,2020
"808",325,"1.1","Kvichak",0,0.00132699631368106,0.0115291240738799,1.52991051460102e-05,0,0,0,0,0.00132699631368106,8407488,0,128.627042925819,0,0,2020
"809",325,"1.1","Naknek",0,0.00751438223844053,0.00553715122529138,4.16082708188887e-05,0,0,0,0,0.00751438223844053,8407488,0,349.821037610557,0,0,2020
"810",325,"1.1","North Peninsula",0,0.117895033066635,0.000368448801073127,4.34382835858785e-05,0,0,0,0,0.117895033066635,8407488,0,365.20684798887,0,0,2020
"811",325,"1.1","Nushagak",0.000713429074507552,0.000583081701719024,0.252758149481259,0.000147378651922884,0.2802781572,0.280235908,0.258071063939366,0.0222070932606344,0.000130347372788528,8407488,1680.895962,1239.08424749782,1265.12949520538,1680.8959978934,2020
"812",325,"1.1","Togiak",0,0.0726991639315775,0.00063809905047358,4.63892674749627e-05,0,0,0,0,0.0726991639315775,8407488,0,390.01720962454,0,0,2020
"813",325,"1.1","Ugashik",0,0.0483075323949768,0.000494783630578798,2.39017762626895e-05,0,0,0,0,0.0483075323949768,8407488,0,200.953897107247,0,0,2020
"814",325,"1.1","Wood",0.00234888269525103,0.00143451040392477,0.663059624882691,0.000951165930316674,0.6516223,0.6516631473,0.67699697596259,0.0253746759625904,0.000914372291326264,8407488,12869.17589,7996.91614514627,8165.00936585948,12869.1761685469,2020
"815",325,"1.2","Alagnak",0,0.282833885214494,0.000833270568996483,0.000235677152464167,0,0,0,0,0.282833885214494,8407488,0,1981.45283121666,0,0,2020
"816",325,"1.2","Egegik",0,0.148557787887937,0.000467537505103096,6.94563375127608e-05,0,0,0,0,0.148557787887937,8407488,0,583.953324162486,0,0,2020
"817",325,"1.2","Igushik",0.351547802185254,0.482384470852367,0.0635952044605382,0.0306773390524448,0.06809954283,0.06810094466,0.0649319600980442,0.0031675827319558,0.130836668667114,8407488,201281.4582,257919.359955361,263340.761794807,201281.462586301,2020
"818",325,"1.2","Kuskokwim",0,0.184487871798569,0.000718606320116062,0.000132574150659214,0,0,0,0,0.184487871798569,8407488,0,1114.61558077753,0,0,2020
"819",325,"1.2","Kvichak",0,0.172416473771388,0.0115291240738799,0.0019878109184912,0,0,0,0,0.172416473771388,8407488,0,16712.4964434837,0,0,2020
"820",325,"1.2","Naknek",0,0.179537738377813,0.00553715122529138,0.000994127608044752,0,0,0,0,0.179537738377813,8407488,0,8358.11593510496,0,0,2020
"821",325,"1.2","North Peninsula",0,0.197327790312592,0.000368448801073127,7.27051877590838e-05,0,0,0,0,0.197327790312592,8407488,0,611.267993622244,0,0,2020
"822",325,"1.2","Nushagak",0.395621144562142,0.552720809989245,0.252758149481259,0.139704689112664,0.2802781572,0.280235908,0.258071063939366,0.0222070932606344,0.157099665427104,8407488,932115.0597,1174565.49725845,1199254.57662221,932115.079604137,2020
"823",325,"1.2","Togiak",0,0.213296663651947,0.00063809905047358,0.00013610439854549,0,0,0,0,0.213296663651947,8407488,0,1144.29609751843,0,0,2020
"824",325,"1.2","Ugashik",0,0.271962950896412,0.000494783630578798,0.00013456281622745,0,0,0,0,0.271962950896412,8407488,0,1131.33526267849,0,0,2020
"825",325,"1.2","Wood",0.667052419289446,0.594845471220605,0.663059624882691,0.394418015010702,0.6516223,0.6516631473,0.67699697596259,0.0253746759625904,0.0722069480688412,8407488,3654680.129,3316064.72818629,3385767.59740953,3654680.20810373,2020
"826",325,"1.3","Alagnak",0,0.69989560653089,0.000833270568996483,0.000583202410292133,0,0,0,0,0.69989560653089,8407488,0,4903.26726610218,0,0,2020
"827",325,"1.3","Egegik",0,0.638179633564034,0.000467537505103096,0.000298372913684137,0,0,0,0,0.638179633564034,8407488,0,2508.56669132441,0,0,2020
"828",325,"1.3","Igushik",0.642743272037361,0.511007034018722,0.0635952044605382,0.0324975968091938,0.06809954283,0.06810094466,0.0649319600980442,0.0031675827319558,0.131736238018639,8407488,368007.714,273223.155202135,278966.239073188,368007.72201958,2020
"829",325,"1.3","Kuskokwim",0,0.257011745426081,0.000718606320116062,0.000184690264607242,0,0,0,0,0.257011745426081,8407488,0,1552.78118340222,0,0,2020
"830",325,"1.3","Kvichak",0,0.803687902028628,0.0115291240738799,0.0092658175391643,0,0,0,0,0.803687902028628,8407488,0,77902.2497707134,0,0,2020
"831",325,"1.3","Naknek",0,0.771426620884188,0.00553715122529138,0.00427150585905127,0,0,0,0,0.771426620884188,8407488,0,35912.6342519032,0,0,2020
"832",325,"1.3","North Peninsula",0,0.196063226166209,0.000368448801073127,7.2239260615469e-05,0,0,0,0,0.196063226166209,8407488,0,607.350716753428,0,0,2020
"833",325,"1.3","Nushagak",0.589710651933749,0.441887007363219,0.252758149481259,0.111690542260939,0.2802781572,0.280235908,0.258071063939366,0.0222070932606344,0.14782364457053,8407488,1389405.463,939036.893772335,958775.219519132,1389405.49266899,2020
"834",325,"1.3","Togiak",0,0.366313703336359,0.00063809905047358,0.000233744426274392,0,0,0,0,0.366313703336359,8407488,0,1965.20345896883,0,0,2020
"835",325,"1.3","Ugashik",0,0.356906339043234,0.000494783630578798,0.000176591414208399,0,0,0,0,0.356906339043234,8407488,0,1484.69019586014,0,0,2020
"836",325,"1.3","Wood",0.324656518971501,0.396187179540736,0.663059624882691,0.262695722649611,0.6516223,0.6516631473,0.67699697596259,0.0253746759625904,0.0715306605692344,8407488,1778744.36,2208611.13582794,2255035.60150771,1778744.39850003,2020
"837",325,"1.4","Alagnak",0,0.00144941119823138,0.000833270568996483,1.20775169386013e-06,0,0,0,0,0.00144941119823138,8407488,0,10.1541578731087,0,0,2020
"838",325,"1.4","Egegik",0,0.0295486628794383,0.000467537505103096,1.3815108121785e-05,0,0,0,0,0.0295486628794383,8407488,0,116.15035575261,0,0,2020
"839",325,"1.4","Igushik",1.76611552675773e-15,0.00134142208286057,0.0635952044605382,8.53080116273993e-05,0.06809954283,0.06810094466,0.0649319600980442,0.0031675827319558,0.00134142208285881,8407488,1.011203331e-09,717.22608406122,732.302000859791,1.01120335303602e-09,2020
"840",325,"1.4","Kuskokwim",0,0.142472569483794,0.000718606320116062,0.000102381688874229,0,0,0,0,0.142472569483794,8407488,0,860.772820629813,0,0,2020
"841",325,"1.4","Kvichak",0,0.0034645582807977,0.0115291240738799,3.99433222805048e-05,0,0,0,0,0.0034645582807977,8407488,0,335.823002753477,0,0,2020
"842",325,"1.4","Naknek",0,0.00733225408110176,0.00553715122529138,4.05997996693203e-05,0,0,0,0,0.00733225408110176,8407488,0,341.342328522214,0,0,2020
"843",325,"1.4","North Peninsula",0,0.163933907149848,0.000368448801073127,6.04012515445947e-05,0,0,0,0,0.163933907149848,8407488,0,507.822797546161,0,0,2020
"844",325,"1.4","Nushagak",0.00748098026570561,0.00158927441201704,0.252758149481259,0.000401702059399342,0.2802781572,0.280235908,0.258071063939366,0.0222070932606344,0.00589170585368857,8407488,17625.78786,3377.30524397526,3448.29537385626,17625.7882363764,2020
"845",325,"1.4","Togiak",0,0.112506252531176,0.00063809905047358,7.17901329124844e-05,0,0,0,0,0.112506252531176,8407488,0,603.574680980118,0,0,2020
"846",325,"1.4","Ugashik",0,0.0682820104059982,0.000494783630578798,3.3784821011899e-05,0,0,0,0,0.0682820104059982,8407488,0,284.045477239689,0,0,2020
"847",325,"1.4","Wood",1.59654815063319e-15,0.00175189436097144,0.663059624882691,0.00116161041781983,0.6516223,0.6516631473,0.67699697596259,0.0253746759625904,0.00175189436096985,8407488,8.747247791e-09,9766.22564849518,9971.50932206025,8.74724798032981e-09,2020
"848",325,"2.1","Alagnak",0,0.00030765006357019,0.000833270568996483,2.56355743522936e-07,0,0,0,0,0.00030765006357019,8407488,0,2.15530783740016,0,0,2020
"849",325,"2.1","Egegik",0,0.0177704110669951,0.000467537505103096,8.30833365491935e-06,0,0,0,0,0.0177704110669951,8407488,0,69.8522155037306,0,0,2020
"850",325,"2.1","Igushik",0,0.000125320794630335,0.0635952044605382,7.9698015576733e-06,0.06809954283,0.06810094466,0.0649319600980442,0.0031675827319558,0.000125320794630335,8407488,0,67.0060109585196,68.4144609140688,0,2020
"851",325,"2.1","Kuskokwim",0,0.088118576083186,0.000718606320116062,6.33225656930055e-05,0,0,0,0,0.088118576083186,8407488,0,532.383711193155,0,0,2020
"852",325,"2.1","Kvichak",0,0.00055767149082821,0.0115291240738799,6.42946381022402e-06,0,0,0,0,0.00055767149082821,8407488,0,54.0556398308927,0,0,2020
"853",325,"2.1","Naknek",0,0.00211952641500189,0.00553715122529138,1.17361382858652e-05,0,0,0,0,0.00211952641500189,8407488,0,98.6714418047519,0,0,2020
"854",325,"2.1","North Peninsula",0,0.0842143788437266,0.000368448801073127,3.10286869180892e-05,0,0,0,0,0.0842143788437266,8407488,0,260.873312919592,0,0,2020
"855",325,"2.1","Nushagak",0,0.000115249755104542,0.252758149481259,2.91303148283923e-05,0.2802781572,0.280235908,0.258071063939366,0.0222070932606344,0.000115249755104542,8407488,0,244.91277235593,250.060778906443,0,2020
"856",325,"2.1","Togiak",0,0.058068049691377,0.00063809905047358,3.70531673709203e-05,0,0,0,0,0.058068049691377,8407488,0,311.524060033004,0,0,2020
"857",325,"2.1","Ugashik",0,0.0390557167194638,0.000494783630578798,1.93241293133134e-05,0,0,0,0,0.0390557167194638,8407488,0,162.46738531213,0,0,2020
"858",325,"2.1","Wood",0,5.31940705227208e-05,0.663059624882691,3.52708404467786e-05,0.6516223,0.6516631473,0.67699697596259,0.0253746759625904,5.31940705227208e-05,8407488,0,296.539167806206,302.772348557315,0,2020
"859",325,"2.2","Alagnak",0,0.00733399517561017,0.000833270568996483,6.11120233299815e-06,0,0,0,0,0.00733399517561017,8407488,0,51.3798602802539,0,0,2020
"860",325,"2.2","Egegik",0,0.118829663479907,0.000467537505103096,5.55573243956363e-05,0,0,0,0,0.118829663479907,8407488,0,467.09753816842,0,0,2020
"861",325,"2.2","Igushik",0.00514904246693749,0.00301467907118788,0.0635952044605382,0.000191719131915098,0.06809954283,0.06810094466,0.0649319600980442,0.0031675827319558,0.00213436339574961,8407488,2948.124749,1611.87630094661,1645.75754640419,2948.12481324518,2020
"862",325,"2.2","Kuskokwim",0,0.112804319402204,0.000718606320116062,8.10618968588148e-05,0,0,0,0,0.112804319402204,8407488,0,681.526925097723,0,0,2020
"863",325,"2.2","Kvichak",0,0.0151581783528582,0.0115291240738799,0.000174760518964103,0,0,0,0,0.0151581783528582,8407488,0,1469.29696606447,0,0,2020
"864",325,"2.2","Naknek",0,0.0201559019166165,0.00553715122529138,0.000111606276994446,0,0,0,0,0.0201559019166165,8407488,0,938.328434555481,0,0,2020
